sample_id,tsne_1,tsne_2
SM-D9D97_S77_E1-50,25.1092,-9.34855
SM-D9D97_S78_E1-50,21.6623,-5.17549
SM-D9D97_S79_E1-50,-50.1167,1.20838
SM-D9D97_S80_E1-50,34.6706,-23.3076
SM-D9D98_S01_E1-50,20.597,-30.6032
SM-D9D98_S04_E1-50,22.9628,-11.3471
SM-D9D98_S05_E1-50,26.0123,6.89701
SM-D9D98_S06_E1-50,23.1922,-9.75753
SM-D9D98_S08_E1-50,27.3011,32.2137
SM-D9D98_S09_E1-50,-31.9272,-21.4957
SM-D9D98_S10_E1-50,20.1956,-12.6855
SM-D9D98_S11_E1-50,-31.6931,-20.893
SM-D9D98_S12_E1-50,24.1155,-6.7498
SM-D9D98_S13_E1-50,22.7121,-7.98897
SM-D9D98_S14_E1-50,-4.27775,51.7463
SM-D9D98_S15_E1-50,-30.4942,-23.168
SM-D9D98_S17_E1-50,20.8284,-7.1841
SM-D9D98_S18_E1-50,20.738,-5.93516
SM-D9D98_S19_E1-50,-1.73925,-25.47
SM-D9D98_S20_E1-50,20.6066,-5.23109
SM-D9D98_S21_E1-50,21.2284,-4.4602
SM-D9D98_S22_E1-50,21.317,-6.74093
SM-D9D98_S23_E1-50,10.7719,8.68013
SM-D9D98_S24_E1-50,34.4745,-23.1151
SM-D9D98_S25_E1-50,27.3672,-11.2655
SM-D9D98_S27_E1-50,19.4294,-6.50375
SM-D9D98_S28_E1-50,21.6971,-4.74315
SM-D9D98_S29_E1-50,23.7505,-4.81781
SM-D9D98_S30_E1-50,20.4705,-5.27898
SM-D9D98_S31_E1-50,19.4151,-28.7848
SM-D9D98_S32_E1-50,27.7781,31.6911
SM-D9D98_S41_E1-50,10.9767,8.42468
SM-D9D98_S42_E1-50,19.9703,-30.2869
SM-D9D98_S43_E1-50,17.9517,-28.1239
SM-D9D98_S44_E1-50,16.7677,-5.96122
SM-D9D98_S49_E1-50,-50.1783,-0.0401284
SM-D9D98_S50_E1-50,-2.49388,53.9379
SM-D9D98_S52_E1-50,23.7817,-9.0576
SM-D9D98_S54_E1-50,16.9625,-5.81938
SM-D9D98_S56_E1-50,28.9831,31.803
SM-D9D98_S57_E1-50,17.2773,-7.40312
SM-D9D98_S59_E1-50,-38.6439,-21.5143
SM-D9D98_S60_E1-50,-48.8587,2.839
SM-D9D98_S62_E1-50,21.0813,-8.53875
SM-D9D98_S64_E1-50,40.0228,18.111
SM-D9D98_S66_E1-50,-4.65739,-11.333
SM-D9D98_S67_E1-50,-12.1452,32.3891
SM-D9D98_S68_E1-50,21.1253,16.6725
SM-D9D98_S69_E1-50,0.860931,-8.87621
SM-D9D98_S71_E1-50,1.55365,-9.20489
SM-D9D98_S72_E1-50,38.9899,16.6822
SM-D9D98_S73_E1-50,44.3895,0.490099
SM-D9D98_S75_E1-50,-8.52565,-6.41599
SM-D9D98_S76_E1-50,0.700171,-11.7391
SM-D9D98_S78_E1-50,-5.567,-2.87017
SM-D9D98_S79_E1-50,-7.56672,-1.03785
SM-D9D98_S80_E1-50,34.6175,-23.4213
SM-D9D98_S81_E1-50,43.6058,-0.523301
SM-D9D98_S82_E1-50,36.4893,4.09939
SM-D9D98_S83_E1-50,42.1423,1.23427
SM-D9D98_S84_E1-50,35.4606,6.602
SM-D9D98_S85_E1-50,38.5789,4.74218
SM-D9D98_S86_E1-50,0.40201,-8.45004
SM-D9D98_S89_E1-50,35.0076,2.89791
SM-D9D98_S90_E1-50,8.94931,43.5554
SM-D9D98_S91_E1-50,42.7868,1.50446
SM-D9D98_S93_E1-50,35.254,5.3682
SM-D9D98_S94_E1-50,10.1454,41.3895
SM-D9D98_S95_E1-50,38.5132,5.10365
SM-D9D98_S96_E1-50,-25.7144,-36.4394
SM-D9D99_S02_E1-50,25.0072,-15.3495
SM-D9D99_S03_E1-50,21.8914,-5.19565
SM-D9D99_S04_E1-50,20.3505,-7.92704
SM-D9D99_S05_E1-50,20.3492,-6.55957
SM-D9D99_S06_E1-50,-51.0944,-0.10841
SM-D9D99_S08_E1-50,27.7391,32.6792
SM-D9D99_S09_E1-50,19.5765,-4.3552
SM-D9D99_S10_E1-50,-32.1994,-20.4447
SM-D9D99_S11_E1-50,19.6975,-5.31168
SM-D9D99_S12_E1-50,27.8222,-11.2192
SM-D9D99_S13_E1-50,20.1758,-4.60763
SM-D9D99_S14_E1-50,24.7955,-10.1753
SM-D9D99_S15_E1-50,-32.4142,-20.2462
SM-D9D99_S16_E1-50,27.6443,31.6069
SM-D9D99_S17_E1-50,-32.2944,-20.5915
SM-D9D99_S18_E1-50,-35.4518,-19.0692
SM-D9D99_S19_E1-50,-33.4987,-19.8966
SM-D9D99_S20_E1-50,-3.04156,51.7739
SM-D9D99_S21_E1-50,19.9771,-12.4753
SM-D9D99_S22_E1-50,17.7159,-13.5758
SM-D9D99_S23_E1-50,20.2078,-33.1467
SM-D9D99_S24_E1-50,26.9855,31.7691
SM-D9D99_S25_E1-50,19.6766,-5.08531
SM-D9D99_S26_E1-50,20.7375,-11.2211
SM-D9D99_S27_E1-50,20.3316,-6.11881
SM-D9D99_S28_E1-50,21.2957,-32.6765
SM-D9D99_S29_E1-50,26.083,-10.2446
SM-D9D99_S30_E1-50,21.1963,-6.2817
SM-D9D99_S31_E1-50,-38.5145,-21.4303
SM-D9D99_S32_E1-50,27.1851,33.1675
SM-D9D99_S33_E1-50,-50.4125,-0.697534
SM-D9D99_S34_E1-50,-30.0875,-21.5052
SM-D9D99_S35_E1-50,16.2774,-4.6887
SM-D9D99_S36_E1-50,26.5109,-9.0526
SM-D9D99_S39_E1-50,26.1807,-8.45124
SM-D9D99_S43_E1-50,25.0271,-4.91202
SM-D9D99_S45_E1-50,24.425,-9.05168
SM-D9D99_S47_E1-50,25.5182,-7.4564
SM-D9D99_S58_E1-50,24.6539,-9.12227
SM-D9D99_S59_E1-50,-30.817,-21.1254
SM-D9D99_S60_E1-50,23.5479,-7.59685
SM-D9D99_S63_E1-50,18.8166,-28.5858
SM-D9D99_S64_E1-50,29.0492,32.4742
SM-D9D99_S66_E1-50,19.7085,-29.8782
SM-D9D99_S67_E1-50,-8.43296,-28.2126
SM-D9D99_S68_E1-50,8.23282,-48.0729
SM-D9D99_S69_E1-50,11.045,-45.6843
SM-D9D99_S73_E1-50,19.0235,-29.162
SM-D9D99_S74_E1-50,-8.67728,-27.8283
SM-D9D99_S75_E1-50,-17.5578,-13.1921
SM-D9D99_S76_E1-50,-50.5085,0.860357
SM-D9D99_S79_E1-50,14.2727,-9.89814
SM-D9D99_S81_E1-50,-12.1186,9.89174
SM-D9D99_S83_E1-50,-12.7371,10.7224
SM-D9D99_S85_E1-50,-18.332,12.6625
SM-D9D99_S86_E1-50,-12.0948,11.4481
SM-D9D99_S88_E1-50,33.9879,-22.2205
SM-D9D99_S89_E1-50,-6.95497,11.0897
SM-D9D99_S90_E1-50,-6.09272,-32.3615
SM-D9D99_S92_E1-50,-27.8873,2.84937
SM-D9D99_S93_E1-50,-28.8591,-3.11947
SM-D9D99_S94_E1-50,-8.118,7.77593
SM-D9D99_S95_E1-50,-6.73678,13.0364
SM-D9D99_S96_E1-50,27.3002,31.8963
SM-D9D9A_S01_E1-50,-33.2165,-22.1044
SM-D9D9A_S02_E1-50,-30.9586,-20.7952
SM-D9D9A_S03_E1-50,-39.3695,-19.8591
SM-D9D9A_S04_E1-50,14.7209,-13.5631
SM-D9D9A_S05_E1-50,27.717,-11.2374
SM-D9D9A_S06_E1-50,25.5552,-7.25793
SM-D9D9A_S07_E1-50,-30.3455,-22.2406
SM-D9D9A_S08_E1-50,-25.7913,-36.3954
SM-D9D9A_S09_E1-50,20.5736,-6.21778
SM-D9D9A_S11_E1-50,20.3586,-6.31676
SM-D9D9A_S12_E1-50,-39.3775,-20.2242
SM-D9D9A_S14_E1-50,13.7917,-11.5138
SM-D9D9A_S15_E1-50,27.0889,-11.1112
SM-D9D9A_S16_E1-50,26.5755,32.8575
SM-D9D9A_S17_E1-50,-2.46862,51.7337
SM-D9D9A_S18_E1-50,22.1366,-4.53099
SM-D9D9A_S19_E1-50,22.858,-6.72633
SM-D9D9A_S21_E1-50,-31.9741,-19.9817
SM-D9D9A_S22_E1-50,-39.3433,-20.4224
SM-D9D9A_S23_E1-50,25.6059,-7.3626
SM-D9D9A_S25_E1-50,23.0444,-12.2581
SM-D9D9A_S26_E1-50,16.6482,-12.9102
SM-D9D9A_S27_E1-50,25.4715,-5.50601
SM-D9D9A_S28_E1-50,23.94,-12.7089
SM-D9D9A_S31_E1-50,-39.4388,-20.0675
SM-D9D9A_S33_E1-50,-30.8119,-21.8371
SM-D9D9A_S35_E1-50,11.9941,-45.8571
SM-D9D9A_S37_E1-50,-48.6586,2.97901
SM-D9D9A_S38_E1-50,44.8721,-2.62179
SM-D9D9A_S39_E1-50,-3.41312,53.9772
SM-D9D9A_S40_E1-50,41.3815,19.2262
SM-D9D9A_S41_E1-50,20.0317,-6.69167
SM-D9D9A_S42_E1-50,21.8483,-13.4566
SM-D9D9A_S43_E1-50,21.2263,-3.54102
SM-D9D9A_S44_E1-50,14.3013,-9.40204
SM-D9D9A_S45_E1-50,19.5391,-3.75239
SM-D9D9A_S46_E1-50,18.894,-29.055
SM-D9D9A_S47_E1-50,-50.5885,0.153103
SM-D9D9A_S48_E1-50,34.7488,-23.8166
SM-D9D9A_S49_E1-50,21.1318,-13.6103
SM-D9D9A_S51_E1-50,21.6039,-6.28679
SM-D9D9A_S52_E1-50,-2.29179,-25.1789
SM-D9D9A_S54_E1-50,26.3785,-11.9026
SM-D9D9A_S56_E1-50,28.7834,32.3001
SM-D9D9A_S65_E1-50,11.8982,4.94095
SM-D9D9A_S67_E1-50,18.5536,-15.2277
SM-D9D9A_S68_E1-50,-30.7967,-23.0269
SM-D9D9A_S69_E1-50,1.41977,-33.6796
SM-D9D9A_S70_E1-50,20.6649,-8.02477
SM-D9D9A_S71_E1-50,0.636565,-33.1003
SM-D9D9A_S73_E1-50,-51.044,-0.703961
SM-D9D9A_S74_E1-50,25.8784,-9.18426
SM-D9D9A_S75_E1-50,-18.4308,-18.985
SM-D9D9A_S76_E1-50,-30.8693,-21.3191
SM-D9D9A_S77_E1-50,20.0018,-30.7545
SM-D9D9A_S80_E1-50,39.4917,18.1395
SM-D9D9A_S81_E1-50,20.007,-29.9876
SM-D9D9A_S82_E1-50,-31.6134,-21.9041
SM-D9D9A_S84_E1-50,45.1332,-1.51892
SM-D9D9A_S85_E1-50,46.4762,-0.673847
SM-D9D9A_S86_E1-50,-3.69597,51.3046
SM-D9D9A_S87_E1-50,-12.3337,-23.945
SM-D9D9A_S89_E1-50,-4.00524,0.0916056
SM-D9D9A_S90_E1-50,-4.58575,-6.6631
SM-D9D9A_S91_E1-50,-6.70523,-1.09193
SM-D9D9A_S92_E1-50,43.2408,-2.59063
SM-D9D9A_S93_E1-50,-2.64132,-4.04621
SM-D9D9A_S94_E1-50,-1.32736,-7.34216
SM-D9D9A_S95_E1-50,-3.788,7.34094
SM-D9D9A_S96_E1-50,37.6687,15.2159
SM-D9D9B_S02_E1-50,21.6991,-28.5726
SM-D9D9B_S03_E1-50,14.0316,-8.13039
SM-D9D9B_S04_E1-50,19.6417,-5.43488
SM-D9D9B_S05_E1-50,-32.1488,-20.8022
SM-D9D9B_S06_E1-50,26.0382,-13.5978
SM-D9D9B_S09_E1-50,24.7754,-5.9262
SM-D9D9B_S10_E1-50,25.3368,-6.99217
SM-D9D9B_S11_E1-50,24.1824,-7.27316
SM-D9D9B_S13_E1-50,17.1782,-12.5193
SM-D9D9B_S14_E1-50,20.6864,-5.25872
SM-D9D9B_S15_E1-50,21.5472,-4.3043
SM-D9D9B_S17_E1-50,24.5475,-11.2095
SM-D9D9B_S19_E1-50,-2.99317,54.0458
SM-D9D9B_S20_E1-50,23.0674,-7.65591
SM-D9D9B_S22_E1-50,25.6543,-5.70896
SM-D9D9B_S26_E1-50,20.9025,-6.77762
SM-D9D9B_S27_E1-50,26.7589,-11.42
SM-D9D9B_S28_E1-50,23.8365,-6.54827
SM-D9D9B_S29_E1-50,-18.5136,-18.3601
SM-D9D9B_S30_E1-50,-50.304,1.16325
SM-D9D9B_S34_E1-50,18.1645,-28.7607
SM-D9D9B_S35_E1-50,18.2263,-28.5504
SM-D9D9B_S36_E1-50,-1.99741,-25.6034
SM-D9D9B_S37_E1-50,-49.4778,0.789691
SM-D9D9B_S39_E1-50,14.5967,-9.74631
SM-D9D9B_S40_E1-50,40.1499,17.9136
SM-D9D9B_S41_E1-50,-0.223115,-34.0863
SM-D9D9B_S42_E1-50,10.2988,-47.8582
SM-D9D9B_S44_E1-50,-1.35992,-35.2065
SM-D9D9B_S46_E1-50,-10.2351,-21.6324
SM-D9D9B_S47_E1-50,-8.53598,-22.7086
SM-D9D9B_S49_E1-50,-10.8376,-35.3342
SM-D9D9B_S50_E1-50,-0.765638,-32.7057
SM-D9D9B_S51_E1-50,1.396,-28.9073
SM-D9D9B_S52_E1-50,-4.24836,-30.5087
SM-D9D9B_S53_E1-50,-10.1916,14.1511
SM-D9D9B_S55_E1-50,-3.20522,-28.8562
SM-D9D9B_S57_E1-50,-7.80438,-26.2775
SM-D9D9B_S58_E1-50,-3.93921,-30.9808
SM-D9D9B_S59_E1-50,1.16883,-28.4493
SM-D9D9B_S60_E1-50,-4.42766,-29.7788
SM-D9D9B_S61_E1-50,-10.1257,-28.1462
SM-D9D9B_S62_E1-50,-0.513049,-33.9328
SM-D9D9B_S63_E1-50,-4.09915,-27.5255
SM-D9D9B_S73_E1-50,0.769136,4.13914
SM-D9D9B_S74_E1-50,-1.97061,-4.85623
SM-D9D9B_S75_E1-50,-10.577,6.73167
SM-D9D9B_S76_E1-50,-2.51052,-6.68207
SM-D9D9B_S78_E1-50,-10.2826,4.55307
SM-D9D9B_S79_E1-50,-7.44715,-8.35784
SM-D9D9B_S80_E1-50,39.9332,16.1112
SM-D9D9B_S81_E1-50,-4.52475,-3.19472
SM-D9D9B_S83_E1-50,-3.60958,3.02565
SM-D9D9B_S84_E1-50,-5.98775,3.76371
SM-D9D9B_S85_E1-50,-9.21808,9.17291
SM-D9D9B_S87_E1-50,2.51269,0.791886
SM-D9D9B_S89_E1-50,-10.9016,2.26621
SM-D9D9B_S90_E1-50,-2.56566,4.3454
SM-D9D9B_S91_E1-50,-0.808973,0.935747
SM-D9D9B_S93_E1-50,-12.3503,32.0968
SM-D9D9B_S94_E1-50,-3.20707,-5.31187
SM-D9D9B_S95_E1-50,-5.30487,-10.4032
SM-D9D9B_S96_E1-50,42.2395,17.9763
SM-D9D9C_S01_E1-50,25.7276,-7.19866
SM-D9D9C_S02_E1-50,-51.1028,-0.116845
SM-D9D9C_S03_E1-50,-50.7293,1.10081
SM-D9D9C_S04_E1-50,19.209,-10.9689
SM-D9D9C_S05_E1-50,19.082,-6.43183
SM-D9D9C_S06_E1-50,-30.0999,-22.2637
SM-D9D9C_S07_E1-50,-30.0712,-21.7614
SM-D9D9C_S09_E1-50,-2.39915,51.5303
SM-D9D9C_S10_E1-50,-51.2332,1.23502
SM-D9D9C_S11_E1-50,-3.08155,51.9344
SM-D9D9C_S12_E1-50,26.3334,-14.9983
SM-D9D9C_S14_E1-50,22.948,-10.9427
SM-D9D9C_S15_E1-50,-31.3741,-20.515
SM-D9D9C_S16_E1-50,28.2618,30.3974
SM-D9D9C_S17_E1-50,22.1773,-3.0332
SM-D9D9C_S21_E1-50,15.1031,-11.6417
SM-D9D9C_S22_E1-50,-2.21366,53.7169
SM-D9D9C_S26_E1-50,9.12705,12.5416
SM-D9D9C_S30_E1-50,-30.7373,-23.2179
SM-D9D9C_S31_E1-50,-18.2017,-17.0931
SM-D9D9C_S32_E1-50,40.2603,17.275
SM-D9D9C_S33_E1-50,-32.9567,-21.8278
SM-D9D9C_S35_E1-50,-51.1784,3.20188
SM-D9D9C_S41_E1-50,-9.2346,-28.8969
SM-D9D9C_S42_E1-50,-11.4288,-34.8389
SM-D9D9C_S43_E1-50,-49.5971,1.31322
SM-D9D9C_S44_E1-50,14.3019,-10.0321
SM-D9D9C_S45_E1-50,-1.68706,-28.91
SM-D9D9C_S46_E1-50,-11.1417,-34.9317
SM-D9D9C_S48_E1-50,28.4616,33.5475
SM-D9D9C_S50_E1-50,-32.1707,-2.57539
SM-D9D9C_S51_E1-50,-8.28981,-23.8819
SM-D9D9C_S52_E1-50,-3.80054,-21.3472
SM-D9D9C_S53_E1-50,2.1355,-23.8822
SM-D9D9C_S54_E1-50,-5.00042,-34.5083
SM-D9D9C_S55_E1-50,-9.10945,-31.5257
SM-D9D9C_S56_E1-50,29.6325,33.3668
SM-D9D9C_S57_E1-50,-11.5212,-36.7178
SM-D9D9C_S58_E1-50,-1.44744,-31.4844
SM-D9D9C_S59_E1-50,-3.74623,54.2237
SM-D9D9C_S60_E1-50,-0.464591,-36.8564
SM-D9D9C_S62_E1-50,1.55786,-27.5699
SM-D9D9C_S63_E1-50,-7.4716,-27.8032
SM-D9D9C_S65_E1-50,-3.46282,2.72409
SM-D9D9C_S66_E1-50,-2.39329,-8.08817
SM-D9D9C_S67_E1-50,-1.43941,-6.33261
SM-D9D9C_S68_E1-50,-14.8828,7.66525
SM-D9D9C_S69_E1-50,-1.6277,4.26766
SM-D9D9C_S70_E1-50,-6.96103,-3.05877
SM-D9D9C_S71_E1-50,-2.59884,-2.00631
SM-D9D9C_S82_E1-50,-3.82253,3.80063
SM-D9D9C_S83_E1-50,-3.68377,2.74873
SM-D9D9C_S84_E1-50,-11.6249,6.86226
SM-D9D9C_S85_E1-50,-4.33072,-5.97167
SM-D9D9C_S86_E1-50,2.24801,-0.173408
SM-D9D9C_S87_E1-50,-6.33941,-2.07809
SM-D9D9C_S88_E1-50,34.9815,-24.1691
SM-D9D9C_S89_E1-50,-4.99639,-0.667351
SM-D9D9C_S90_E1-50,-7.08254,-6.17063
SM-D9D9C_S91_E1-50,-2.9285,-5.31792
SM-D9D9C_S92_E1-50,-2.70724,-0.339014
SM-D9D9C_S93_E1-50,22.2136,15.0327
SM-D9D9C_S94_E1-50,-8.59084,2.48529
SM-D9D9C_S96_E1-50,40.0677,15.7094
SM-D9D9D_S01_E1-50,21.5086,-30.6592
SM-D9D9D_S02_E1-50,20.5774,-6.48561
SM-D9D9D_S03_E1-50,-50.7235,0.360477
SM-D9D9D_S04_E1-50,21.0578,-30.7173
SM-D9D9D_S05_E1-50,-33.0308,-20.5329
SM-D9D9D_S06_E1-50,-39.5078,-20.0493
SM-D9D9D_S07_E1-50,23.5777,-12.942
SM-D9D9D_S08_E1-50,34.2221,-22.365
SM-D9D9D_S09_E1-50,-39.4496,-20.0626
SM-D9D9D_S10_E1-50,-32.2808,-20.0908
SM-D9D9D_S11_E1-50,21.2016,-4.82841
SM-D9D9D_S12_E1-50,28.0057,-9.45395
SM-D9D9D_S13_E1-50,19.2302,-5.93989
SM-D9D9D_S14_E1-50,18.7947,-32.9652
SM-D9D9D_S16_E1-50,26.6856,32.0485
SM-D9D9D_S17_E1-50,-2.54189,50.9363
SM-D9D9D_S18_E1-50,8.91693,8.45324
SM-D9D9D_S19_E1-50,19.6752,-4.13257
SM-D9D9D_S20_E1-50,26.356,-8.37954
SM-D9D9D_S21_E1-50,21.9895,-8.29277
SM-D9D9D_S24_E1-50,39.7652,17.3934
SM-D9D9D_S25_E1-50,22.0954,-3.18094
SM-D9D9D_S26_E1-50,24.0862,-7.65856
SM-D9D9D_S29_E1-50,21.2305,-13.5693
SM-D9D9D_S30_E1-50,19.093,-4.2882
SM-D9D9D_S33_E1-50,14.7857,-10.5402
SM-D9D9D_S35_E1-50,21.6294,-14.3441
SM-D9D9D_S37_E1-50,23.3555,-6.14897
SM-D9D9D_S38_E1-50,-31.1798,-21.6243
SM-D9D9D_S39_E1-50,19.1233,-32.3076
SM-D9D9D_S40_E1-50,36.0045,-23.6128
SM-D9D9D_S41_E1-50,-11.2462,-34.3295
SM-D9D9D_S42_E1-50,-11.2625,-34.8312
SM-D9D9D_S43_E1-50,10.765,-46.6712
SM-D9D9D_S44_E1-50,-3.48533,-28.0321
SM-D9D9D_S45_E1-50,-11.1772,-28.6374
SM-D9D9D_S46_E1-50,0.922088,-34.4228
SM-D9D9D_S47_E1-50,-18.2454,-17.5611
SM-D9D9D_S49_E1-50,-16.9377,-14.6713
SM-D9D9D_S50_E1-50,-8.1035,-27.5406
SM-D9D9D_S51_E1-50,-16.3755,-6.75662
SM-D9D9D_S52_E1-50,-10.0498,-24.7469
SM-D9D9D_S53_E1-50,-9.74088,-30.5216
SM-D9D9D_S54_E1-50,-0.670687,-33.0026
SM-D9D9D_S55_E1-50,-30.9258,-3.90366
SM-D9D9D_S56_E1-50,36.3526,-23.6907
SM-D9D9D_S58_E1-50,-5.99838,-24.7736
SM-D9D9D_S60_E1-50,-2.95239,-33.8253
SM-D9D9D_S61_E1-50,9.27347,-44.5394
SM-D9D9D_S62_E1-50,-2.70676,-34.4708
SM-D9D9D_S63_E1-50,-10.4547,-29.0599
SM-D9D9D_S64_E1-50,35.4908,-24.1081
SM-D9D9D_S65_E1-50,-7.79632,6.32767
SM-D9D9D_S67_E1-50,-3.53281,3.70138
SM-D9D9D_S68_E1-50,-8.35495,6.27249
SM-D9D9D_S69_E1-50,-8.18725,5.93684
SM-D9D9D_S70_E1-50,0.397061,-9.91775
SM-D9D9D_S71_E1-50,-4.09927,-5.22904
SM-D9D9D_S72_E1-50,35.7409,-22.1958
SM-D9D9D_S74_E1-50,0.461,-0.976637
SM-D9D9D_S75_E1-50,-1.91073,3.2024
SM-D9D9D_S78_E1-50,-1.82974,-5.54246
SM-D9D9D_S79_E1-50,-0.916535,2.19888
SM-D9D9D_S80_E1-50,38.2948,16.9571
SM-D9D9D_S89_E1-50,0.799571,-2.33342
SM-D9D9D_S90_E1-50,-1.87085,-8.40157
SM-D9D9D_S91_E1-50,-3.17979,-3.2761
SM-D9D9D_S92_E1-50,22.5027,15.2967
SM-D9D9D_S93_E1-50,-4.32295,-9.79362
SM-D9D9D_S94_E1-50,-4.17753,-8.86725
SM-D9D9D_S95_E1-50,-5.0691,-7.27387
SM-D9D9F_S01_E1-50,37.4303,3.67109
SM-D9D9F_S02_E1-50,43.5206,0.143276
SM-D9D9F_S04_E1-50,39.136,3.02552
SM-D9D9F_S05_E1-50,-13.3558,32.1487
SM-D9D9F_S06_E1-50,35.6938,6.54171
SM-D9D9F_S07_E1-50,10.6502,39.2557
SM-D9D9F_S09_E1-50,42.7649,-1.69515
SM-D9D9F_S10_E1-50,38.7448,5.14236
SM-D9D9F_S11_E1-50,36.6098,6.91663
SM-D9D9F_S13_E1-50,42.7048,0.210414
SM-D9D9F_S14_E1-50,37.8789,5.55468
SM-D9D9F_S15_E1-50,12.2344,37.396
SM-D9D9F_S17_E1-50,22.321,-10.8918
SM-D9D9F_S18_E1-50,19.4002,-8.38955
SM-D9D9F_S19_E1-50,-32.65,-23.3328
SM-D9D9F_S20_E1-50,16.3851,-8.37378
SM-D9D9F_S21_E1-50,24.4355,-10.3817
SM-D9D9F_S22_E1-50,15.7133,-7.49593
SM-D9D9F_S23_E1-50,18.0118,-8.20098
SM-D9D9F_S24_E1-50,34.5951,-21.4982
SM-D9D9F_S34_E1-50,0.500851,-25.781
SM-D9D9F_S36_E1-50,18.0163,-5.95211
SM-D9D9F_S37_E1-50,-1.87663,51.0334
SM-D9D9F_S38_E1-50,1.72639,-25.701
SM-D9D9F_S39_E1-50,23.7223,-9.98675
SM-D9D9F_S41_E1-50,-1.72035,-32.2371
SM-D9D9F_S43_E1-50,16.8915,-5.86093
SM-D9D9F_S45_E1-50,26.3566,-11.2849
SM-D9D9F_S46_E1-50,17.959,-5.22883
SM-D9D9F_S47_E1-50,17.9704,-5.95335
SM-D9D9F_S49_E1-50,16.8987,-7.5691
SM-D9D9F_S50_E1-50,26.8573,-13.3093
SM-D9D9F_S51_E1-50,24.1442,-16.249
SM-D9D9F_S52_E1-50,26.291,-13.9577
SM-D9D9F_S53_E1-50,16.095,-9.34707
SM-D9D9F_S54_E1-50,25.1613,-10.8013
SM-D9D9F_S55_E1-50,-32.3127,-23.6566
SM-D9D9F_S56_E1-50,29.6514,32.664
SM-D9D9F_S58_E1-50,19.0998,-7.7065
SM-D9D9F_S59_E1-50,-37.8879,-21.8917
SM-D9D9F_S60_E1-50,22.2853,-3.16472
SM-D9D9F_S61_E1-50,19.5668,-29.912
SM-D9D9F_S62_E1-50,19.43,-29.4567
SM-D9D9F_S64_E1-50,27.0964,28.7263
SM-D9D9F_S66_E1-50,19.1181,-28.6398
SM-D9D9F_S68_E1-50,18.4519,-10.5205
SM-D9D9F_S69_E1-50,22.6454,-8.65177
SM-D9D9F_S70_E1-50,-0.287372,-25.0722
SM-D9D9F_S71_E1-50,18.2886,-6.83319
SM-D9D9F_S72_E1-50,29.0909,31.9617
SM-D9D9F_S73_E1-50,12.8344,-45.2146
SM-D9D9F_S74_E1-50,17.5448,-7.18504
SM-D9D9F_S76_E1-50,11.3683,-46.7641
SM-D9D9F_S77_E1-50,20.7568,-7.26056
SM-D9D9F_S78_E1-50,-2.40392,-25.0945
SM-D9D9F_S79_E1-50,21.922,-11.0015
SM-D9D9F_S80_E1-50,40.4201,18.64
SM-D9D9F_S81_E1-50,14.1161,-8.89112
SM-D9D9F_S87_E1-50,18.5335,-4.87064
SM-D9D9F_S90_E1-50,-33.8801,-23.8837
SM-D9D9F_S91_E1-50,-0.862594,-25.0721
SM-D9D9F_S93_E1-50,-20.2397,-15.4489
SM-D9D9F_S94_E1-50,12.7032,8.9795
SM-D9D9F_S95_E1-50,-20.6153,-16.0217
SM-D9D9F_S96_E1-50,1.76312,18.3555
SM-D9E4I_S09_E1-50,25.2102,-6.32126
SM-D9E4I_S10_E1-50,19.5637,-5.15662
SM-D9E4I_S11_E1-50,19.1623,-5.4454
SM-D9E4I_S12_E1-50,-39.3745,-20.2471
SM-D9E4I_S15_E1-50,20.9153,-8.455
SM-D9E4I_S17_E1-50,27.5741,-10.4435
SM-D9E4I_S18_E1-50,23.9977,-9.05653
SM-D9E4I_S19_E1-50,-35.4586,-18.9192
SM-D9E4I_S20_E1-50,19.7161,-27.8962
SM-D9E4I_S21_E1-50,26.3903,-9.76216
SM-D9E4I_S22_E1-50,-51.7267,0.0769563
SM-D9E4I_S23_E1-50,25.1747,-6.1712
SM-D9E4I_S25_E1-50,17.478,-12.7029
SM-D9E4I_S26_E1-50,-30.0577,-23.4454
SM-D9E4I_S27_E1-50,26.7342,-12.1903
SM-D9E4I_S28_E1-50,14.9523,-13.1556
SM-D9E4I_S29_E1-50,25.8847,-7.46823
SM-D9E4I_S30_E1-50,-2.8359,51.9845
SM-D9E4I_S31_E1-50,26.1372,-10.0597
SM-D9E4I_S32_E1-50,34.666,-22.4913
SM-D9E4I_S33_E1-50,24.236,-7.19122
SM-D9E4I_S35_E1-50,26.3202,-12.3083
SM-D9E4I_S38_E1-50,20.4162,-7.82218
SM-D9E4I_S42_E1-50,19.9132,-29.0816
SM-D9E4I_S44_E1-50,23.0372,-6.82519
SM-D9E4I_S47_E1-50,-31.0012,-23.0127
SM-D9E4I_S49_E1-50,20.0695,-3.08229
SM-D9E4I_S51_E1-50,26.5255,-6.22216
SM-D9E4I_S52_E1-50,18.1506,-32.4993
SM-D9E4I_S53_E1-50,-4.63027,-23.7855
SM-D9E4I_S54_E1-50,20.3753,-8.74027
SM-D9E4I_S56_E1-50,-25.5132,-36.6722
SM-D9E4I_S57_E1-50,0.379681,-23.8299
SM-D9E4I_S58_E1-50,-9.38192,-26.9098
SM-D9E4I_S59_E1-50,-1.5699,-30.4144
SM-D9E4I_S60_E1-50,-0.365933,-26.1505
